url,category,page_type,h1,primary_keyword,secondary_keywords,search_intent,word_count,unique_content_score,similarity_risk,canonical,sitemap,incoming_links,outgoing_links,crawl_depth,image_count,alt_status,structured_data,value_class,recommended_action,reason,h2s
/marketplace/lightweight-for-jackets-buying/,Marketplace,marketplace_topic,How to buy lightweight cloth for jackets,buy lightweight fabric for jackets,fabric for jackets; lightweight fabric; fabric sourcing,commercial_investigation,361,32,HIGH OVERLAP,/marketplace/lightweight-for-jackets-buying/,included,2,5,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/lightweight-for-blazers-buying/ (68% after entity names are normalized) but the query is different (buy lightweight fabric for jackets vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 58%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",The garment test | Keep the comparison fair
/marketplace/lightweight-for-knitwear-buying/,Marketplace,marketplace_topic,How to buy lightweight cloth for knitwear,buy lightweight fabric for knitwear,fabric for knitwear; lightweight fabric; fabric sourcing,commercial_investigation,332,34,HIGH OVERLAP,/marketplace/lightweight-for-knitwear-buying/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/lightweight-for-loungewear-buying/ (66% after entity names are normalized) but the query is different (buy lightweight fabric for knitwear vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 58%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",The garment test | Keep the comparison fair
/marketplace/lightweight-for-loungewear-buying/,Marketplace,marketplace_topic,How to buy lightweight cloth for loungewear,buy lightweight fabric for loungewear,fabric for loungewear; lightweight fabric; fabric sourcing,commercial_investigation,327,29,HIGH OVERLAP,/marketplace/lightweight-for-loungewear-buying/,included,2,5,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/lightweight-for-activewear-buying/ (71% after entity names are normalized) but the query is different (buy lightweight fabric for loungewear vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 58%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",The garment test | Keep the comparison fair
/marketplace/lightweight-for-outerwear-buying/,Marketplace,marketplace_topic,How to buy lightweight cloth for outerwear,buy lightweight fabric for outerwear,fabric for outerwear; lightweight fabric; fabric sourcing,commercial_investigation,323,29,HIGH OVERLAP,/marketplace/lightweight-for-outerwear-buying/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/lightweight-for-activewear-buying/ (71% after entity names are normalized) but the query is different (buy lightweight fabric for outerwear vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 56%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",The garment test | Keep the comparison fair
/marketplace/lightweight-for-shirts-buying/,Marketplace,marketplace_topic,How to buy lightweight cloth for shirts,buy lightweight fabric for shirts,fabric for shirts; lightweight fabric; fabric sourcing,commercial_investigation,384,37,HIGH OVERLAP,/marketplace/lightweight-for-shirts-buying/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/lightweight-for-suits-buying/ (63% after entity names are normalized) but the query is different (buy lightweight fabric for shirts vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 58%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",The garment test | Keep the comparison fair
/marketplace/lightweight-for-skirts-buying/,Marketplace,marketplace_topic,How to buy lightweight cloth for skirts,buy lightweight fabric for skirts,fabric for skirts; lightweight fabric; fabric sourcing,commercial_investigation,348,35,HIGH OVERLAP,/marketplace/lightweight-for-skirts-buying/,included,2,5,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/lightweight-for-uniforms-buying/ (65% after entity names are normalized) but the query is different (buy lightweight fabric for skirts vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 57%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",The garment test | Keep the comparison fair
/marketplace/lightweight-for-suits-buying/,Marketplace,marketplace_topic,How to buy lightweight cloth for suits,buy lightweight fabric for suits,fabric for suits; lightweight fabric; fabric sourcing,commercial_investigation,343,34,HIGH OVERLAP,/marketplace/lightweight-for-suits-buying/,included,2,5,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/lightweight-for-jackets-buying/ (66% after entity names are normalized) but the query is different (buy lightweight fabric for suits vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 58%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",The garment test | Keep the comparison fair
/marketplace/lightweight-for-trousers-buying/,Marketplace,marketplace_topic,How to buy lightweight cloth for trousers,buy lightweight fabric for trousers,fabric for trousers; lightweight fabric; fabric sourcing,commercial_investigation,376,39,HIGH OVERLAP,/marketplace/lightweight-for-trousers-buying/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/lightweight-for-suits-buying/ (61% after entity names are normalized) but the query is different (buy lightweight fabric for trousers vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 59%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",The garment test | Keep the comparison fair
/marketplace/lightweight-for-uniforms-buying/,Marketplace,marketplace_topic,How to buy lightweight cloth for uniforms,buy lightweight fabric for uniforms,fabric for uniforms; lightweight fabric; fabric sourcing,commercial_investigation,333,33,HIGH OVERLAP,/marketplace/lightweight-for-uniforms-buying/,included,2,5,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/lightweight-for-activewear-buying/ (67% after entity names are normalized) but the query is different (buy lightweight fabric for uniforms vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 57%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",The garment test | Keep the comparison fair
/marketplace/lightweight-for-workwear-buying/,Marketplace,marketplace_topic,How to buy lightweight cloth for workwear,buy lightweight fabric for workwear,fabric for workwear; lightweight fabric; fabric sourcing,commercial_investigation,330,37,HIGH OVERLAP,/marketplace/lightweight-for-workwear-buying/,included,2,5,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/lightweight-for-outerwear-buying/ (63% after entity names are normalized) but the query is different (buy lightweight fabric for workwear vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 58%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",The garment test | Keep the comparison fair
/marketplace/lightweight-french-terry-marketplace/,Marketplace,marketplace_topic,Finding lightweight french terry,lightweight french terry marketplace,french terry fabric; lightweight fabric; fabric sourcing,commercial_investigation,397,43,REVIEW,/marketplace/lightweight-french-terry-marketplace/,included,2,7,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,"Partial overlap with /marketplace/lightweight-denim-marketplace/ (57% entity-normalized). Same intent label. Raw uniqueness is 71%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",Marketplace check | What not to assume
/marketplace/lightweight-georgette-marketplace/,Marketplace,marketplace_topic,Finding lightweight georgette,lightweight georgette marketplace,georgette fabric; lightweight fabric; fabric sourcing,commercial_investigation,385,30,HIGH OVERLAP,/marketplace/lightweight-georgette-marketplace/,included,2,7,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /marketplace/premium-georgette-marketplace/ (70% after entity names are normalized) but the query is different (lightweight georgette marketplace vs nearest). Text similarity alone is not treated as a duplicate. H2s are shared template headings used on 20 or more pages.,Marketplace check | What not to assume
/marketplace/lightweight-jersey-marketplace/,Marketplace,marketplace_topic,Finding lightweight jersey,lightweight jersey marketplace,jersey fabric; lightweight fabric; fabric sourcing,commercial_investigation,404,28,HIGH OVERLAP,/marketplace/lightweight-jersey-marketplace/,included,2,7,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /marketplace/breathable-jersey-marketplace/ (73% after entity names are normalized) but the query is different (lightweight jersey marketplace vs nearest). Text similarity alone is not treated as a duplicate. H2s are shared template headings used on 20 or more pages.,Marketplace check | What not to assume
/marketplace/lightweight-linen-marketplace/,Marketplace,marketplace_topic,Finding lightweight linen,lightweight linen marketplace,linen fabric; lightweight fabric; fabric sourcing,commercial_investigation,353,26,HIGH OVERLAP,/marketplace/lightweight-linen-marketplace/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/sheer-linen-marketplace/ (74% after entity names are normalized) but the query is different (lightweight linen marketplace vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 46%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",Marketplace check | What not to assume
/marketplace/lightweight-lyocell-marketplace/,Marketplace,marketplace_topic,Finding lightweight lyocell,lightweight lyocell marketplace,lyocell fabric; lightweight fabric; fabric sourcing,commercial_investigation,391,28,HIGH OVERLAP,/marketplace/lightweight-lyocell-marketplace/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/breathable-lyocell-marketplace/ (72% after entity names are normalized) but the query is different (lightweight lyocell marketplace vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 48%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",Marketplace check | What not to assume
/marketplace/lightweight-oxford-marketplace/,Marketplace,marketplace_topic,Finding lightweight oxford,lightweight oxford marketplace,oxford fabric; lightweight fabric; fabric sourcing,commercial_investigation,372,39,HIGH OVERLAP,/marketplace/lightweight-oxford-marketplace/,included,2,7,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/lightweight-poplin-marketplace/ (61% after entity names are normalized) but the query is different (lightweight oxford marketplace vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 60%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",Marketplace check | What not to assume
/marketplace/lightweight-polyester-marketplace/,Marketplace,marketplace_topic,Finding lightweight polyester,lightweight polyester marketplace,polyester fabric; lightweight fabric; fabric sourcing,commercial_investigation,411,28,HIGH OVERLAP,/marketplace/lightweight-polyester-marketplace/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/sheer-polyester-marketplace/ (72% after entity names are normalized) but the query is different (lightweight polyester marketplace vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 48%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",Marketplace check | What not to assume
/marketplace/lightweight-poplin-marketplace/,Marketplace,marketplace_topic,Finding lightweight poplin,lightweight poplin marketplace,poplin fabric; lightweight fabric; fabric sourcing,commercial_investigation,393,39,HIGH OVERLAP,/marketplace/lightweight-poplin-marketplace/,included,2,7,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/lightweight-oxford-marketplace/ (61% after entity names are normalized) but the query is different (lightweight poplin marketplace vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 60%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",Marketplace check | What not to assume
/marketplace/lightweight-rayon-marketplace/,Marketplace,marketplace_topic,Finding lightweight rayon,lightweight rayon marketplace,rayon fabric; lightweight fabric; fabric sourcing,commercial_investigation,414,27,HIGH OVERLAP,/marketplace/lightweight-rayon-marketplace/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/sheer-rayon-marketplace/ (73% after entity names are normalized) but the query is different (lightweight rayon marketplace vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 47%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",Marketplace check | What not to assume
/marketplace/lightweight-satin-marketplace/,Marketplace,marketplace_topic,Finding lightweight satin,lightweight satin marketplace,satin fabric; lightweight fabric; fabric sourcing,commercial_investigation,394,43,REVIEW,/marketplace/lightweight-satin-marketplace/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /marketplace/durable-satin-marketplace/ (57% entity-normalized). Same intent label. H2s are shared template headings used on 20 or more pages.,Marketplace check | What not to assume
/marketplace/lightweight-silk-marketplace/,Marketplace,marketplace_topic,Finding lightweight silk,lightweight silk marketplace,silk fabric; lightweight fabric; fabric sourcing,commercial_investigation,422,28,HIGH OVERLAP,/marketplace/lightweight-silk-marketplace/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /marketplace/breathable-silk-marketplace/ (73% after entity names are normalized) but the query is different (lightweight silk marketplace vs nearest). Text similarity alone is not treated as a duplicate. H2s are shared template headings used on 20 or more pages.,Marketplace check | What not to assume
/marketplace/lightweight-twill-marketplace/,Marketplace,marketplace_topic,Finding lightweight twill,lightweight twill marketplace,twill fabric; lightweight fabric; fabric sourcing,commercial_investigation,385,29,HIGH OVERLAP,/marketplace/lightweight-twill-marketplace/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /marketplace/breathable-twill-marketplace/ (71% after entity names are normalized) but the query is different (lightweight twill marketplace vs nearest). Text similarity alone is not treated as a duplicate. H2s are shared template headings used on 20 or more pages.,Marketplace check | What not to assume
/marketplace/lightweight-velvet-marketplace/,Marketplace,marketplace_topic,Finding lightweight velvet,lightweight velvet marketplace,velvet fabric; lightweight fabric; fabric sourcing,commercial_investigation,388,41,REVIEW,/marketplace/lightweight-velvet-marketplace/,included,2,7,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,"Partial overlap with /marketplace/lightweight-oxford-marketplace/ (59% entity-normalized). Same intent label. Raw uniqueness is 71%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",Marketplace check | What not to assume
/marketplace/lightweight-viscose-marketplace/,Marketplace,marketplace_topic,Finding lightweight viscose,lightweight viscose marketplace,viscose fabric; lightweight fabric; fabric sourcing,commercial_investigation,407,28,HIGH OVERLAP,/marketplace/lightweight-viscose-marketplace/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /marketplace/breathable-viscose-marketplace/ (73% after entity names are normalized) but the query is different (lightweight viscose marketplace vs nearest). Text similarity alone is not treated as a duplicate. H2s are shared template headings used on 20 or more pages.,Marketplace check | What not to assume
/marketplace/lightweight-wool-marketplace/,Marketplace,marketplace_topic,Finding lightweight wool,lightweight wool marketplace,wool fabric; lightweight fabric; fabric sourcing,commercial_investigation,420,29,HIGH OVERLAP,/marketplace/lightweight-wool-marketplace/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/flowy-wool-marketplace/ (71% after entity names are normalized) but the query is different (lightweight wool marketplace vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 49%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",Marketplace check | What not to assume
/marketplace/linen-versus-lyocell-marketplace/,Marketplace,marketplace_topic,Comparing linen and lyocell,linen versus lyocell marketplace,linen fabric; lyocell fabric; fabric comparison,commercial_investigation,444,58,REVIEW,/marketplace/linen-versus-lyocell-marketplace/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /marketplace/linen-versus-viscose-marketplace/ (42% entity-normalized). Same intent label.,What linen contributes | What lyocell contributes | How to choose without a winner | Hand and weight | Sourcing the shortlist
/marketplace/linen-versus-silk-marketplace/,Marketplace,marketplace_topic,Comparing linen and silk,linen versus silk marketplace,linen fabric; silk fabric; fabric comparison,commercial_investigation,357,61,STRONG DIFFERENTIATION,/marketplace/linen-versus-silk-marketplace/,included,2,8,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,A,KEEP INDEXABLE,Body stays distinct from the nearest marketplace:comparisons sibling /marketplace/linen-versus-lyocell-marketplace/ (39% entity-normalized overlap).,What linen contributes | What silk contributes | How to choose without a winner | Hand and weight | Sourcing the shortlist
/marketplace/linen-versus-viscose-marketplace/,Marketplace,marketplace_topic,Comparing linen and viscose,linen versus viscose marketplace,linen fabric; viscose fabric; fabric comparison,commercial_investigation,347,58,REVIEW,/marketplace/linen-versus-viscose-marketplace/,included,2,7,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /marketplace/linen-versus-lyocell-marketplace/ (42% entity-normalized). Same intent label.,What linen contributes | What viscose contributes | How to choose without a winner | Hand and weight | Sourcing the shortlist
/marketplace/linen-versus-wool-marketplace/,Marketplace,marketplace_topic,Comparing linen and wool,linen versus wool marketplace,linen fabric; wool fabric; fabric comparison,commercial_investigation,357,62,STRONG DIFFERENTIATION,/marketplace/linen-versus-wool-marketplace/,included,2,7,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,A,KEEP INDEXABLE,Body stays distinct from the nearest marketplace:comparisons sibling /marketplace/linen-versus-lyocell-marketplace/ (38% entity-normalized overlap).,What linen contributes | What wool contributes | How to choose without a winner | Hand and weight | Sourcing the shortlist
/marketplace/loungewear-fabric-100-150/,Marketplace,marketplace_topic,Selecting loungewear fabric 100 to 150 gsm,loungewear fabric 100 to 150 gsm,fabric for loungewear; fabric gsm; fabric sourcing,commercial_investigation,389,42,REVIEW,/marketplace/loungewear-fabric-100-150/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,"Partial overlap with /marketplace/shirts-fabric-100-150/ (58% entity-normalized). Same intent label. Raw uniqueness is 70%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",How to use the band | What still matters more
/marketplace/loungewear-fabric-150-200/,Marketplace,marketplace_topic,Selecting loungewear fabric 150 to 200 gsm,loungewear fabric 150 to 200 gsm,fabric for loungewear; fabric gsm; fabric sourcing,commercial_investigation,370,42,REVIEW,/marketplace/loungewear-fabric-150-200/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,"Partial overlap with /marketplace/knitwear-fabric-150-200/ (58% entity-normalized). Same intent label. Raw uniqueness is 69%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",How to use the band | What still matters more
/marketplace/loungewear-fabric-200-280/,Marketplace,marketplace_topic,Selecting loungewear fabric 200 to 280 gsm,loungewear fabric 200 to 280 gsm,fabric for loungewear; fabric gsm; fabric sourcing,commercial_investigation,371,40,REVIEW,/marketplace/loungewear-fabric-200-280/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,"Partial overlap with /marketplace/knitwear-fabric-200-280/ (60% entity-normalized). Same intent label. Raw uniqueness is 67%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",How to use the band | What still matters more
/marketplace/loungewear-fabric-280-400/,Marketplace,marketplace_topic,Selecting loungewear fabric 280 to 400 gsm,loungewear fabric 280 to 400 gsm,fabric for loungewear; fabric gsm; fabric sourcing,commercial_investigation,376,41,REVIEW,/marketplace/loungewear-fabric-280-400/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,"Partial overlap with /marketplace/knitwear-fabric-280-400/ (59% entity-normalized). Same intent label. Raw uniqueness is 67%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",How to use the band | What still matters more
/marketplace/loungewear-fabric-over-400/,Marketplace,marketplace_topic,Selecting loungewear fabric over 400 gsm,loungewear fabric over 400 gsm,fabric for loungewear; fabric gsm; fabric sourcing,commercial_investigation,369,39,HIGH OVERLAP,/marketplace/loungewear-fabric-over-400/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,"Template overlap with /marketplace/uniforms-fabric-over-400/ (61% after entity names are normalized) but the query is different (loungewear fabric over 400 gsm vs nearest). Text similarity alone is not treated as a duplicate. Raw uniqueness is 71%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",How to use the band | What still matters more
/marketplace/loungewear-fabric-under-100/,Marketplace,marketplace_topic,Selecting loungewear fabric under 100 gsm,loungewear fabric under 100 gsm,fabric for loungewear; fabric gsm; fabric sourcing,commercial_investigation,364,45,REVIEW,/marketplace/loungewear-fabric-under-100/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,"Partial overlap with /marketplace/activewear-fabric-under-100/ (55% entity-normalized). Same intent label. Raw uniqueness is 73%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",How to use the band | What still matters more
/marketplace/lyocell-versus-viscose-marketplace/,Marketplace,marketplace_topic,Comparing lyocell and viscose,lyocell versus viscose marketplace,lyocell fabric; viscose fabric; fabric comparison,commercial_investigation,400,61,STRONG DIFFERENTIATION,/marketplace/lyocell-versus-viscose-marketplace/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,A,KEEP INDEXABLE,Body stays distinct from the nearest marketplace:comparisons sibling /marketplace/polyester-versus-viscose-marketplace/ (39% entity-normalized overlap).,What lyocell contributes | What viscose contributes | How to choose without a winner | Hand and weight | Sourcing the shortlist
/marketplace/manufacturers-sourcing-canvas/,Marketplace,marketplace_topic,How manufacturers can source canvas,manufacturers sourcing canvas,canvas fabric; manufacturers fabric sourcing; fabric sourcing,commercial_investigation,344,41,REVIEW,/marketplace/manufacturers-sourcing-canvas/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /marketplace/boutiques-sourcing-canvas/ (59% entity-normalized). Same intent label. H2s are shared template headings used on 20 or more pages.,What to bring back | What this role should not assume
/marketplace/manufacturers-sourcing-chiffon/,Marketplace,marketplace_topic,How manufacturers can source chiffon,manufacturers sourcing chiffon,chiffon fabric; manufacturers fabric sourcing; fabric sourcing,commercial_investigation,342,43,REVIEW,/marketplace/manufacturers-sourcing-chiffon/,included,2,7,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /marketplace/manufacturers-sourcing-georgette/ (57% entity-normalized). Same intent label. H2s are shared template headings used on 20 or more pages.,What to bring back | What this role should not assume
/marketplace/manufacturers-sourcing-cotton/,Marketplace,marketplace_topic,How manufacturers can source cotton,manufacturers sourcing cotton,cotton fabric; manufacturers fabric sourcing; fabric sourcing,commercial_investigation,351,51,REVIEW,/marketplace/manufacturers-sourcing-cotton/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /marketplace/manufacturers-sourcing-rayon/ (49% entity-normalized). Same intent label. H2s are shared template headings used on 20 or more pages.,What to bring back | What this role should not assume
/marketplace/manufacturers-sourcing-crepe/,Marketplace,marketplace_topic,How manufacturers can source crepe,manufacturers sourcing crepe,crepe fabric; manufacturers fabric sourcing; fabric sourcing,commercial_investigation,355,40,REVIEW,/marketplace/manufacturers-sourcing-crepe/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /marketplace/designers-sourcing-crepe/ (60% entity-normalized). Same intent label. H2s are shared template headings used on 20 or more pages.,What to bring back | What this role should not assume
/marketplace/manufacturers-sourcing-denim/,Marketplace,marketplace_topic,How manufacturers can source denim,manufacturers sourcing denim,denim fabric; manufacturers fabric sourcing; fabric sourcing,commercial_investigation,345,39,HIGH OVERLAP,/marketplace/manufacturers-sourcing-denim/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /marketplace/designers-sourcing-denim/ (61% after entity names are normalized) but the query is different (manufacturers sourcing denim vs nearest). Text similarity alone is not treated as a duplicate. H2s are shared template headings used on 20 or more pages.,What to bring back | What this role should not assume
/marketplace/manufacturers-sourcing-french-terry/,Marketplace,marketplace_topic,How manufacturers can source french terry,manufacturers sourcing french terry,french terry fabric; manufacturers fabric sourcing; fabric sourcing,commercial_investigation,357,46,REVIEW,/marketplace/manufacturers-sourcing-french-terry/,included,2,7,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,"Partial overlap with /marketplace/manufacturers-sourcing-satin/ (54% entity-normalized). Same intent label. Raw uniqueness is 68%. The lower score is from swapping entity names out, so the pages share a template. H2s are shared template headings used on 20 or more pages.",What to bring back | What this role should not assume
/marketplace/manufacturers-sourcing-georgette/,Marketplace,marketplace_topic,How manufacturers can source georgette,manufacturers sourcing georgette,georgette fabric; manufacturers fabric sourcing; fabric sourcing,commercial_investigation,346,43,REVIEW,/marketplace/manufacturers-sourcing-georgette/,included,2,7,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /marketplace/manufacturers-sourcing-chiffon/ (57% entity-normalized). Same intent label. H2s are shared template headings used on 20 or more pages.,What to bring back | What this role should not assume
/marketplace/manufacturers-sourcing-jersey/,Marketplace,marketplace_topic,How manufacturers can source jersey,manufacturers sourcing jersey,jersey fabric; manufacturers fabric sourcing; fabric sourcing,commercial_investigation,365,42,REVIEW,/marketplace/manufacturers-sourcing-jersey/,included,2,7,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /marketplace/production-teams-sourcing-jersey/ (58% entity-normalized). Same intent label. H2s are shared template headings used on 20 or more pages.,What to bring back | What this role should not assume
/marketplace/manufacturers-sourcing-linen/,Marketplace,marketplace_topic,How manufacturers can source linen,manufacturers sourcing linen,linen fabric; manufacturers fabric sourcing; fabric sourcing,commercial_investigation,350,40,REVIEW,/marketplace/manufacturers-sourcing-linen/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /marketplace/designers-sourcing-linen/ (60% entity-normalized). Same intent label. H2s are shared template headings used on 20 or more pages.,What to bring back | What this role should not assume
/marketplace/manufacturers-sourcing-lyocell/,Marketplace,marketplace_topic,How manufacturers can source lyocell,manufacturers sourcing lyocell,lyocell fabric; manufacturers fabric sourcing; fabric sourcing,commercial_investigation,348,45,REVIEW,/marketplace/manufacturers-sourcing-lyocell/,included,2,6,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /marketplace/manufacturers-sourcing-rayon/ (55% entity-normalized). Same intent label. H2s are shared template headings used on 20 or more pages.,What to bring back | What this role should not assume
/marketplace/manufacturers-sourcing-oxford/,Marketplace,marketplace_topic,How manufacturers can source oxford,manufacturers sourcing oxford,oxford fabric; manufacturers fabric sourcing; fabric sourcing,commercial_investigation,344,51,REVIEW,/marketplace/manufacturers-sourcing-oxford/,included,2,7,3,1,alt+title,Organization|Article|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /marketplace/manufacturers-sourcing-twill/ (49% entity-normalized). Same intent label. H2s are shared template headings used on 20 or more pages.,What to bring back | What this role should not assume
