url,page_type,cluster,current_indexable,current_noindex,canonical,sitemap_member,http_status,robots_allowed,meta_robots,x_robots,title,h1,word_count,unique_content,duplicate_risk,internal_inlinks,internal_outlinks,crawl_depth,orphan,search_intent,primary_topic,image,schema,gsc_status_if_known,recommended_index_action,reason
/marketplace/performance-lyocell-marketplace/,marketplace_topic,attributes,yes,no,/marketplace/performance-lyocell-marketplace/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Performance Lyocell on the Marketplace Use Notes,Finding performance lyocell,177,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,performance lyocell marketplace,/media/fabrics/tencel-shirting-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/lightweight-for-shirts-buying/,marketplace_topic,buying,yes,no,/marketplace/lightweight-for-shirts-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Lightweight Shirts Cloth Sourcing Notes,How to buy lightweight cloth for shirts,184,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy lightweight fabric for shirts,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/heavyweight-for-shirts-buying/,marketplace_topic,buying,yes,no,/marketplace/heavyweight-for-shirts-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Heavyweight Shirts Cloth Sourcing Notes,How to buy heavyweight cloth for shirts,173,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy heavyweight fabric for shirts,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/breathable-for-shirts-buying/,marketplace_topic,buying,yes,no,/marketplace/breathable-for-shirts-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Breathable Shirts Cloth Sourcing Notes,How to buy breathable cloth for shirts,170,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy breathable fabric for shirts,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/stretch-for-shirts-buying/,marketplace_topic,buying,yes,no,/marketplace/stretch-for-shirts-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Stretch Shirts Cloth Sourcing Notes,How to buy stretch cloth for shirts,172,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy stretch fabric for shirts,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/soft-for-shirts-buying/,marketplace_topic,buying,yes,no,/marketplace/soft-for-shirts-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Soft Shirts Cloth Sourcing Notes,How to buy soft cloth for shirts,171,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy soft fabric for shirts,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/durable-for-shirts-buying/,marketplace_topic,buying,yes,no,/marketplace/durable-for-shirts-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Durable Shirts Cloth Sourcing Notes,How to buy durable cloth for shirts,166,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy durable fabric for shirts,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/premium-for-shirts-buying/,marketplace_topic,buying,yes,no,/marketplace/premium-for-shirts-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Premium Shirts Cloth Sourcing Notes,How to buy premium cloth for shirts,170,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy premium fabric for shirts,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/structured-for-shirts-buying/,marketplace_topic,buying,yes,no,/marketplace/structured-for-shirts-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Structured Shirts Cloth Sourcing Notes,How to buy structured cloth for shirts,160,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy structured fabric for shirts,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/flowy-for-shirts-buying/,marketplace_topic,buying,yes,no,/marketplace/flowy-for-shirts-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Flowy Shirts Cloth Sourcing Notes,How to buy flowy cloth for shirts,167,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy flowy fabric for shirts,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/sheer-for-shirts-buying/,marketplace_topic,buying,yes,no,/marketplace/sheer-for-shirts-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Sheer Shirts Cloth Sourcing Notes,How to buy sheer cloth for shirts,163,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy sheer fabric for shirts,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/opaque-for-shirts-buying/,marketplace_topic,buying,yes,no,/marketplace/opaque-for-shirts-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Opaque Shirts Cloth Sourcing Notes,How to buy opaque cloth for shirts,160,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy opaque fabric for shirts,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/performance-for-shirts-buying/,marketplace_topic,buying,yes,no,/marketplace/performance-for-shirts-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Performance Shirts Cloth Sourcing Notes,How to buy performance cloth for shirts,157,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy performance fabric for shirts,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/lightweight-for-dresses-buying/,marketplace_topic,buying,yes,no,/marketplace/lightweight-for-dresses-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Lightweight Dresses Cloth Sourcing Notes,How to buy lightweight cloth for dresses,179,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy lightweight fabric for dresses,/media/fabrics/silk-chiffon-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/heavyweight-for-dresses-buying/,marketplace_topic,buying,yes,no,/marketplace/heavyweight-for-dresses-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Heavyweight Dresses Cloth Sourcing Notes,How to buy heavyweight cloth for dresses,172,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy heavyweight fabric for dresses,/media/fabrics/silk-chiffon-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/breathable-for-dresses-buying/,marketplace_topic,buying,yes,no,/marketplace/breathable-for-dresses-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Breathable Dresses Cloth Sourcing Notes,How to buy breathable cloth for dresses,165,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy breathable fabric for dresses,/media/fabrics/silk-chiffon-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/stretch-for-dresses-buying/,marketplace_topic,buying,yes,no,/marketplace/stretch-for-dresses-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Stretch Dresses Cloth Sourcing Notes,How to buy stretch cloth for dresses,161,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy stretch fabric for dresses,/media/fabrics/silk-chiffon-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/soft-for-dresses-buying/,marketplace_topic,buying,yes,no,/marketplace/soft-for-dresses-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Soft Dresses Cloth Sourcing Notes,How to buy soft cloth for dresses,170,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy soft fabric for dresses,/media/fabrics/silk-chiffon-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/durable-for-dresses-buying/,marketplace_topic,buying,yes,no,/marketplace/durable-for-dresses-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Durable Dresses Cloth Sourcing Notes,How to buy durable cloth for dresses,163,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy durable fabric for dresses,/media/fabrics/silk-chiffon-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/premium-for-dresses-buying/,marketplace_topic,buying,yes,no,/marketplace/premium-for-dresses-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Premium Dresses Cloth Sourcing Notes,How to buy premium cloth for dresses,159,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy premium fabric for dresses,/media/fabrics/silk-chiffon-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/structured-for-dresses-buying/,marketplace_topic,buying,yes,no,/marketplace/structured-for-dresses-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Structured Dresses Cloth Sourcing Notes,How to buy structured cloth for dresses,151,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy structured fabric for dresses,/media/fabrics/silk-chiffon-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/flowy-for-dresses-buying/,marketplace_topic,buying,yes,no,/marketplace/flowy-for-dresses-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Flowy Dresses Cloth Sourcing Notes,How to buy flowy cloth for dresses,168,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy flowy fabric for dresses,/media/fabrics/silk-chiffon-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/sheer-for-dresses-buying/,marketplace_topic,buying,yes,no,/marketplace/sheer-for-dresses-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Sheer Dresses Cloth Sourcing Notes,How to buy sheer cloth for dresses,152,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy sheer fabric for dresses,/media/fabrics/silk-chiffon-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/opaque-for-dresses-buying/,marketplace_topic,buying,yes,no,/marketplace/opaque-for-dresses-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Opaque Dresses Cloth Sourcing Notes,How to buy opaque cloth for dresses,149,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy opaque fabric for dresses,/media/fabrics/silk-chiffon-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/performance-for-dresses-buying/,marketplace_topic,buying,yes,no,/marketplace/performance-for-dresses-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Performance Dresses Cloth Sourcing Notes,How to buy performance cloth for dresses,152,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy performance fabric for dresses,/media/fabrics/silk-chiffon-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/lightweight-for-trousers-buying/,marketplace_topic,buying,yes,no,/marketplace/lightweight-for-trousers-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Lightweight Trousers Cloth Sourcing Notes,How to buy lightweight cloth for trousers,184,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy lightweight fabric for trousers,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/heavyweight-for-trousers-buying/,marketplace_topic,buying,yes,no,/marketplace/heavyweight-for-trousers-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Heavyweight Trousers Cloth Sourcing Notes,How to buy heavyweight cloth for trousers,165,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy heavyweight fabric for trousers,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/breathable-for-trousers-buying/,marketplace_topic,buying,yes,no,/marketplace/breathable-for-trousers-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Breathable Trousers Cloth Sourcing Notes,How to buy breathable cloth for trousers,168,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy breathable fabric for trousers,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/stretch-for-trousers-buying/,marketplace_topic,buying,yes,no,/marketplace/stretch-for-trousers-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Stretch Trousers Cloth Sourcing Notes,How to buy stretch cloth for trousers,158,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy stretch fabric for trousers,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/soft-for-trousers-buying/,marketplace_topic,buying,yes,no,/marketplace/soft-for-trousers-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Soft Trousers Cloth Sourcing Notes,How to buy soft cloth for trousers,169,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy soft fabric for trousers,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/durable-for-trousers-buying/,marketplace_topic,buying,yes,no,/marketplace/durable-for-trousers-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Durable Trousers Cloth Sourcing Notes,How to buy durable cloth for trousers,156,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy durable fabric for trousers,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/premium-for-trousers-buying/,marketplace_topic,buying,yes,no,/marketplace/premium-for-trousers-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Premium Trousers Cloth Sourcing Notes,How to buy premium cloth for trousers,156,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy premium fabric for trousers,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/structured-for-trousers-buying/,marketplace_topic,buying,yes,no,/marketplace/structured-for-trousers-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Structured Trousers Cloth Sourcing Notes,How to buy structured cloth for trousers,146,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy structured fabric for trousers,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/flowy-for-trousers-buying/,marketplace_topic,buying,yes,no,/marketplace/flowy-for-trousers-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Flowy Trousers Cloth Sourcing Notes,How to buy flowy cloth for trousers,159,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy flowy fabric for trousers,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/sheer-for-trousers-buying/,marketplace_topic,buying,yes,no,/marketplace/sheer-for-trousers-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Sheer Trousers Cloth Sourcing Notes,How to buy sheer cloth for trousers,147,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy sheer fabric for trousers,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/opaque-for-trousers-buying/,marketplace_topic,buying,yes,no,/marketplace/opaque-for-trousers-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Opaque Trousers Cloth Sourcing Notes,How to buy opaque cloth for trousers,146,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy opaque fabric for trousers,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/performance-for-trousers-buying/,marketplace_topic,buying,yes,no,/marketplace/performance-for-trousers-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Performance Trousers Cloth Sourcing Notes,How to buy performance cloth for trousers,153,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,buy performance fabric for trousers,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/lightweight-for-jackets-buying/,marketplace_topic,buying,yes,no,/marketplace/lightweight-for-jackets-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Lightweight Jackets Cloth Sourcing Notes,How to buy lightweight cloth for jackets,175,supporting_combination,combination_overlap,2,16,-1,yes_incomplete_graph,commercial_investigation,buy lightweight fabric for jackets,/media/fabrics/tropical-wool-super-110s-130s-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/heavyweight-for-jackets-buying/,marketplace_topic,buying,yes,no,/marketplace/heavyweight-for-jackets-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Heavyweight Jackets Cloth Sourcing Notes,How to buy heavyweight cloth for jackets,166,supporting_combination,combination_overlap,2,16,-1,yes_incomplete_graph,commercial_investigation,buy heavyweight fabric for jackets,/media/fabrics/tropical-wool-super-110s-130s-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/breathable-for-jackets-buying/,marketplace_topic,buying,yes,no,/marketplace/breathable-for-jackets-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Breathable Jackets Cloth Sourcing Notes,How to buy breathable cloth for jackets,162,supporting_combination,combination_overlap,2,16,-1,yes_incomplete_graph,commercial_investigation,buy breathable fabric for jackets,/media/fabrics/tropical-wool-super-110s-130s-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/stretch-for-jackets-buying/,marketplace_topic,buying,yes,no,/marketplace/stretch-for-jackets-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Stretch Jackets Cloth Sourcing Notes,How to buy stretch cloth for jackets,161,supporting_combination,combination_overlap,2,16,-1,yes_incomplete_graph,commercial_investigation,buy stretch fabric for jackets,/media/fabrics/tropical-wool-super-110s-130s-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/soft-for-jackets-buying/,marketplace_topic,buying,yes,no,/marketplace/soft-for-jackets-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Soft Jackets Cloth Sourcing Notes,How to buy soft cloth for jackets,164,supporting_combination,combination_overlap,2,16,-1,yes_incomplete_graph,commercial_investigation,buy soft fabric for jackets,/media/fabrics/tropical-wool-super-110s-130s-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/durable-for-jackets-buying/,marketplace_topic,buying,yes,no,/marketplace/durable-for-jackets-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Durable Jackets Cloth Sourcing Notes,How to buy durable cloth for jackets,155,supporting_combination,combination_overlap,2,16,-1,yes_incomplete_graph,commercial_investigation,buy durable fabric for jackets,/media/fabrics/tropical-wool-super-110s-130s-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/premium-for-jackets-buying/,marketplace_topic,buying,yes,no,/marketplace/premium-for-jackets-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Premium Jackets Cloth Sourcing Notes,How to buy premium cloth for jackets,162,supporting_combination,combination_overlap,2,16,-1,yes_incomplete_graph,commercial_investigation,buy premium fabric for jackets,/media/fabrics/tropical-wool-super-110s-130s-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/structured-for-jackets-buying/,marketplace_topic,buying,yes,no,/marketplace/structured-for-jackets-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Structured Jackets Cloth Sourcing Notes,How to buy structured cloth for jackets,150,supporting_combination,combination_overlap,2,16,-1,yes_incomplete_graph,commercial_investigation,buy structured fabric for jackets,/media/fabrics/tropical-wool-super-110s-130s-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/flowy-for-jackets-buying/,marketplace_topic,buying,yes,no,/marketplace/flowy-for-jackets-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Flowy Jackets Cloth Sourcing Notes,How to buy flowy cloth for jackets,161,supporting_combination,combination_overlap,2,16,-1,yes_incomplete_graph,commercial_investigation,buy flowy fabric for jackets,/media/fabrics/tropical-wool-super-110s-130s-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/sheer-for-jackets-buying/,marketplace_topic,buying,yes,no,/marketplace/sheer-for-jackets-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying Sheer Jackets Cloth Sourcing Notes,How to buy sheer cloth for jackets,152,supporting_combination,combination_overlap,2,16,-1,yes_incomplete_graph,commercial_investigation,buy sheer fabric for jackets,/media/fabrics/tropical-wool-super-110s-130s-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
