url,page_type,cluster,content_purpose,primary_topic,secondary_topics,search_intent,h1,h2_summary,word_count,unique_body_content_estimate,similarity_risk,canonical,indexable,sitemap_eligible,image,image_relevance,image_alt,internal_inlinks,internal_outlinks,crawl_depth,schema_type,value_class,recommended_action
/marketplace/durable-crepe-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,durable crepe marketplace,crepe fabric; durable fabric; fabric sourcing,commercial_investigation,Finding durable crepe,Checking durable on crepe | What crepe still does not guarantee,187,35,high_overlap,/marketplace/durable-crepe-marketplace/,true,true,/media/fabrics/crepe-de-chine-primary.webp,catalog photograph for the material or garment family,Cobalt blue silk crepe de chine with a fine matte texture,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/premium-crepe-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,premium crepe marketplace,crepe fabric; premium fabric; fabric sourcing,commercial_investigation,Finding premium crepe,Checking premium on crepe | What crepe still does not guarantee,185,35,high_overlap,/marketplace/premium-crepe-marketplace/,true,true,/media/fabrics/crepe-de-chine-primary.webp,catalog photograph for the material or garment family,Cobalt blue silk crepe de chine with a fine matte texture,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/structured-crepe-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,structured crepe marketplace,crepe fabric; structured fabric; fabric sourcing,commercial_investigation,Finding structured crepe,Checking structured on crepe | What crepe still does not guarantee,182,32,high_overlap,/marketplace/structured-crepe-marketplace/,true,true,/media/fabrics/crepe-de-chine-primary.webp,catalog photograph for the material or garment family,Cobalt blue silk crepe de chine with a fine matte texture,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/flowy-crepe-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,flowy crepe marketplace,crepe fabric; flowy fabric; fabric sourcing,commercial_investigation,Finding flowy crepe,Checking flowy on crepe | What crepe still does not guarantee,191,32,high_overlap,/marketplace/flowy-crepe-marketplace/,true,true,/media/fabrics/crepe-de-chine-primary.webp,catalog photograph for the material or garment family,Cobalt blue silk crepe de chine with a fine matte texture,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/sheer-crepe-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,sheer crepe marketplace,crepe fabric; sheer fabric; fabric sourcing,commercial_investigation,Finding sheer crepe,Checking sheer on crepe | What crepe still does not guarantee,185,32,high_overlap,/marketplace/sheer-crepe-marketplace/,true,true,/media/fabrics/crepe-de-chine-primary.webp,catalog photograph for the material or garment family,Cobalt blue silk crepe de chine with a fine matte texture,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/opaque-crepe-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,opaque crepe marketplace,crepe fabric; opaque fabric; fabric sourcing,commercial_investigation,Finding opaque crepe,Checking opaque on crepe | What crepe still does not guarantee,184,35,high_overlap,/marketplace/opaque-crepe-marketplace/,true,true,/media/fabrics/crepe-de-chine-primary.webp,catalog photograph for the material or garment family,Cobalt blue silk crepe de chine with a fine matte texture,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/performance-crepe-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,performance crepe marketplace,crepe fabric; performance fabric; fabric sourcing,commercial_investigation,Finding performance crepe,Checking performance on crepe | What crepe still does not guarantee,181,32,high_overlap,/marketplace/performance-crepe-marketplace/,true,true,/media/fabrics/crepe-de-chine-primary.webp,catalog photograph for the material or garment family,Cobalt blue silk crepe de chine with a fine matte texture,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/lightweight-canvas-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,lightweight canvas marketplace,canvas fabric; lightweight fabric; fabric sourcing,commercial_investigation,Finding lightweight canvas,Checking lightweight on canvas | What canvas still does not guarantee,187,39,high_overlap,/marketplace/lightweight-canvas-marketplace/,true,true,/media/fabrics/wool-hemp-canvas-primary.webp,catalog photograph for the material or garment family,Wool and hemp canvas with a firm woven surface,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/heavyweight-canvas-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,heavyweight canvas marketplace,canvas fabric; heavyweight fabric; fabric sourcing,commercial_investigation,Finding heavyweight canvas,Checking heavyweight on canvas | What canvas still does not guarantee,183,39,high_overlap,/marketplace/heavyweight-canvas-marketplace/,true,true,/media/fabrics/wool-hemp-canvas-primary.webp,catalog photograph for the material or garment family,Wool and hemp canvas with a firm woven surface,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/breathable-canvas-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,breathable canvas marketplace,canvas fabric; breathable fabric; fabric sourcing,commercial_investigation,Finding breathable canvas,Checking breathable on canvas | What canvas still does not guarantee,180,39,high_overlap,/marketplace/breathable-canvas-marketplace/,true,true,/media/fabrics/wool-hemp-canvas-primary.webp,catalog photograph for the material or garment family,Wool and hemp canvas with a firm woven surface,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/stretch-canvas-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,stretch canvas marketplace,canvas fabric; stretch fabric; fabric sourcing,commercial_investigation,Finding stretch canvas,Checking stretch on canvas | What canvas still does not guarantee,183,39,high_overlap,/marketplace/stretch-canvas-marketplace/,true,true,/media/fabrics/wool-hemp-canvas-primary.webp,catalog photograph for the material or garment family,Wool and hemp canvas with a firm woven surface,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/soft-canvas-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,soft canvas marketplace,canvas fabric; soft fabric; fabric sourcing,commercial_investigation,Finding soft canvas,Checking soft on canvas | What canvas still does not guarantee,181,39,high_overlap,/marketplace/soft-canvas-marketplace/,true,true,/media/fabrics/wool-hemp-canvas-primary.webp,catalog photograph for the material or garment family,Wool and hemp canvas with a firm woven surface,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/durable-canvas-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,durable canvas marketplace,canvas fabric; durable fabric; fabric sourcing,commercial_investigation,Finding durable canvas,Checking durable on canvas | What canvas still does not guarantee,178,37,high_overlap,/marketplace/durable-canvas-marketplace/,true,true,/media/fabrics/wool-hemp-canvas-primary.webp,catalog photograph for the material or garment family,Wool and hemp canvas with a firm woven surface,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/premium-canvas-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,premium canvas marketplace,canvas fabric; premium fabric; fabric sourcing,commercial_investigation,Finding premium canvas,Checking premium on canvas | What canvas still does not guarantee,176,37,high_overlap,/marketplace/premium-canvas-marketplace/,true,true,/media/fabrics/wool-hemp-canvas-primary.webp,catalog photograph for the material or garment family,Wool and hemp canvas with a firm woven surface,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/structured-canvas-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,structured canvas marketplace,canvas fabric; structured fabric; fabric sourcing,commercial_investigation,Finding structured canvas,Checking structured on canvas | What canvas still does not guarantee,173,34,high_overlap,/marketplace/structured-canvas-marketplace/,true,true,/media/fabrics/wool-hemp-canvas-primary.webp,catalog photograph for the material or garment family,Wool and hemp canvas with a firm woven surface,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/flowy-canvas-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,flowy canvas marketplace,canvas fabric; flowy fabric; fabric sourcing,commercial_investigation,Finding flowy canvas,Checking flowy on canvas | What canvas still does not guarantee,182,34,high_overlap,/marketplace/flowy-canvas-marketplace/,true,true,/media/fabrics/wool-hemp-canvas-primary.webp,catalog photograph for the material or garment family,Wool and hemp canvas with a firm woven surface,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/sheer-canvas-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,sheer canvas marketplace,canvas fabric; sheer fabric; fabric sourcing,commercial_investigation,Finding sheer canvas,Checking sheer on canvas | What canvas still does not guarantee,176,34,high_overlap,/marketplace/sheer-canvas-marketplace/,true,true,/media/fabrics/wool-hemp-canvas-primary.webp,catalog photograph for the material or garment family,Wool and hemp canvas with a firm woven surface,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/opaque-canvas-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,opaque canvas marketplace,canvas fabric; opaque fabric; fabric sourcing,commercial_investigation,Finding opaque canvas,Checking opaque on canvas | What canvas still does not guarantee,175,37,high_overlap,/marketplace/opaque-canvas-marketplace/,true,true,/media/fabrics/wool-hemp-canvas-primary.webp,catalog photograph for the material or garment family,Wool and hemp canvas with a firm woven surface,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/performance-canvas-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,performance canvas marketplace,canvas fabric; performance fabric; fabric sourcing,commercial_investigation,Finding performance canvas,Checking performance on canvas | What canvas still does not guarantee,172,34,high_overlap,/marketplace/performance-canvas-marketplace/,true,true,/media/fabrics/wool-hemp-canvas-primary.webp,catalog photograph for the material or garment family,Wool and hemp canvas with a firm woven surface,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/lightweight-oxford-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,lightweight oxford marketplace,oxford fabric; lightweight fabric; fabric sourcing,commercial_investigation,Finding lightweight oxford,Checking lightweight on oxford | What oxford still does not guarantee,184,38,high_overlap,/marketplace/lightweight-oxford-marketplace/,true,true,/media/fabrics/soft-oxford-cotton-primary.webp,catalog photograph for the material or garment family,Sage soft Oxford cotton with a softened visible basketweave,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/heavyweight-oxford-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,heavyweight oxford marketplace,oxford fabric; heavyweight fabric; fabric sourcing,commercial_investigation,Finding heavyweight oxford,Checking heavyweight on oxford | What oxford still does not guarantee,180,39,high_overlap,/marketplace/heavyweight-oxford-marketplace/,true,true,/media/fabrics/soft-oxford-cotton-primary.webp,catalog photograph for the material or garment family,Sage soft Oxford cotton with a softened visible basketweave,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/breathable-oxford-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,breathable oxford marketplace,oxford fabric; breathable fabric; fabric sourcing,commercial_investigation,Finding breathable oxford,Checking breathable on oxford | What oxford still does not guarantee,177,38,high_overlap,/marketplace/breathable-oxford-marketplace/,true,true,/media/fabrics/soft-oxford-cotton-primary.webp,catalog photograph for the material or garment family,Sage soft Oxford cotton with a softened visible basketweave,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/stretch-oxford-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,stretch oxford marketplace,oxford fabric; stretch fabric; fabric sourcing,commercial_investigation,Finding stretch oxford,Checking stretch on oxford | What oxford still does not guarantee,180,39,high_overlap,/marketplace/stretch-oxford-marketplace/,true,true,/media/fabrics/soft-oxford-cotton-primary.webp,catalog photograph for the material or garment family,Sage soft Oxford cotton with a softened visible basketweave,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/soft-oxford-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,soft oxford marketplace,oxford fabric; soft fabric; fabric sourcing,commercial_investigation,Finding soft oxford,Checking soft on oxford | What oxford still does not guarantee,178,38,high_overlap,/marketplace/soft-oxford-marketplace/,true,true,/media/fabrics/soft-oxford-cotton-primary.webp,catalog photograph for the material or garment family,Sage soft Oxford cotton with a softened visible basketweave,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/durable-oxford-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,durable oxford marketplace,oxford fabric; durable fabric; fabric sourcing,commercial_investigation,Finding durable oxford,Checking durable on oxford | What oxford still does not guarantee,175,36,high_overlap,/marketplace/durable-oxford-marketplace/,true,true,/media/fabrics/soft-oxford-cotton-primary.webp,catalog photograph for the material or garment family,Sage soft Oxford cotton with a softened visible basketweave,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/premium-oxford-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,premium oxford marketplace,oxford fabric; premium fabric; fabric sourcing,commercial_investigation,Finding premium oxford,Checking premium on oxford | What oxford still does not guarantee,173,36,high_overlap,/marketplace/premium-oxford-marketplace/,true,true,/media/fabrics/soft-oxford-cotton-primary.webp,catalog photograph for the material or garment family,Sage soft Oxford cotton with a softened visible basketweave,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/structured-oxford-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,structured oxford marketplace,oxford fabric; structured fabric; fabric sourcing,commercial_investigation,Finding structured oxford,Checking structured on oxford | What oxford still does not guarantee,170,34,high_overlap,/marketplace/structured-oxford-marketplace/,true,true,/media/fabrics/soft-oxford-cotton-primary.webp,catalog photograph for the material or garment family,Sage soft Oxford cotton with a softened visible basketweave,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/flowy-oxford-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,flowy oxford marketplace,oxford fabric; flowy fabric; fabric sourcing,commercial_investigation,Finding flowy oxford,Checking flowy on oxford | What oxford still does not guarantee,179,34,high_overlap,/marketplace/flowy-oxford-marketplace/,true,true,/media/fabrics/soft-oxford-cotton-primary.webp,catalog photograph for the material or garment family,Sage soft Oxford cotton with a softened visible basketweave,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/sheer-oxford-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,sheer oxford marketplace,oxford fabric; sheer fabric; fabric sourcing,commercial_investigation,Finding sheer oxford,Checking sheer on oxford | What oxford still does not guarantee,173,33,high_overlap,/marketplace/sheer-oxford-marketplace/,true,true,/media/fabrics/soft-oxford-cotton-primary.webp,catalog photograph for the material or garment family,Sage soft Oxford cotton with a softened visible basketweave,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/opaque-oxford-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,opaque oxford marketplace,oxford fabric; opaque fabric; fabric sourcing,commercial_investigation,Finding opaque oxford,Checking opaque on oxford | What oxford still does not guarantee,172,36,high_overlap,/marketplace/opaque-oxford-marketplace/,true,true,/media/fabrics/soft-oxford-cotton-primary.webp,catalog photograph for the material or garment family,Sage soft Oxford cotton with a softened visible basketweave,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/performance-oxford-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,performance oxford marketplace,oxford fabric; performance fabric; fabric sourcing,commercial_investigation,Finding performance oxford,Checking performance on oxford | What oxford still does not guarantee,169,33,high_overlap,/marketplace/performance-oxford-marketplace/,true,true,/media/fabrics/soft-oxford-cotton-primary.webp,catalog photograph for the material or garment family,Sage soft Oxford cotton with a softened visible basketweave,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/lightweight-twill-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,lightweight twill marketplace,twill fabric; lightweight fabric; fabric sourcing,commercial_investigation,Finding lightweight twill,Checking lightweight on twill | What twill still does not guarantee,194,37,high_overlap,/marketplace/lightweight-twill-marketplace/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/heavyweight-twill-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,heavyweight twill marketplace,twill fabric; heavyweight fabric; fabric sourcing,commercial_investigation,Finding heavyweight twill,Checking heavyweight on twill | What twill still does not guarantee,190,37,high_overlap,/marketplace/heavyweight-twill-marketplace/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/breathable-twill-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,breathable twill marketplace,twill fabric; breathable fabric; fabric sourcing,commercial_investigation,Finding breathable twill,Checking breathable on twill | What twill still does not guarantee,187,37,high_overlap,/marketplace/breathable-twill-marketplace/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/stretch-twill-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,stretch twill marketplace,twill fabric; stretch fabric; fabric sourcing,commercial_investigation,Finding stretch twill,Checking stretch on twill | What twill still does not guarantee,190,37,high_overlap,/marketplace/stretch-twill-marketplace/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/soft-twill-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,soft twill marketplace,twill fabric; soft fabric; fabric sourcing,commercial_investigation,Finding soft twill,Checking soft on twill | What twill still does not guarantee,188,37,high_overlap,/marketplace/soft-twill-marketplace/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/durable-twill-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,durable twill marketplace,twill fabric; durable fabric; fabric sourcing,commercial_investigation,Finding durable twill,Checking durable on twill | What twill still does not guarantee,185,35,high_overlap,/marketplace/durable-twill-marketplace/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/premium-twill-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,premium twill marketplace,twill fabric; premium fabric; fabric sourcing,commercial_investigation,Finding premium twill,Checking premium on twill | What twill still does not guarantee,183,35,high_overlap,/marketplace/premium-twill-marketplace/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/structured-twill-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,structured twill marketplace,twill fabric; structured fabric; fabric sourcing,commercial_investigation,Finding structured twill,Checking structured on twill | What twill still does not guarantee,180,32,high_overlap,/marketplace/structured-twill-marketplace/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/flowy-twill-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,flowy twill marketplace,twill fabric; flowy fabric; fabric sourcing,commercial_investigation,Finding flowy twill,Checking flowy on twill | What twill still does not guarantee,189,32,high_overlap,/marketplace/flowy-twill-marketplace/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/sheer-twill-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,sheer twill marketplace,twill fabric; sheer fabric; fabric sourcing,commercial_investigation,Finding sheer twill,Checking sheer on twill | What twill still does not guarantee,183,32,high_overlap,/marketplace/sheer-twill-marketplace/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/opaque-twill-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,opaque twill marketplace,twill fabric; opaque fabric; fabric sourcing,commercial_investigation,Finding opaque twill,Checking opaque on twill | What twill still does not guarantee,182,35,high_overlap,/marketplace/opaque-twill-marketplace/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/performance-twill-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,performance twill marketplace,twill fabric; performance fabric; fabric sourcing,commercial_investigation,Finding performance twill,Checking performance on twill | What twill still does not guarantee,179,32,high_overlap,/marketplace/performance-twill-marketplace/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,6,6,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/lightweight-french-terry-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,lightweight french terry marketplace,french terry fabric; lightweight fabric; fabric sourcing,commercial_investigation,Finding lightweight french terry,Checking lightweight on french terry | What french terry still does not guarantee,203,38,high_overlap,/marketplace/lightweight-french-terry-marketplace/,true,true,/media/fabrics/french-terry-stretch-primary.webp,catalog photograph for the material or garment family,Stretch French terry with a looped knit back,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/heavyweight-french-terry-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,heavyweight french terry marketplace,french terry fabric; heavyweight fabric; fabric sourcing,commercial_investigation,Finding heavyweight french terry,Checking heavyweight on french terry | What french terry still does not guarantee,199,38,high_overlap,/marketplace/heavyweight-french-terry-marketplace/,true,true,/media/fabrics/french-terry-stretch-primary.webp,catalog photograph for the material or garment family,Stretch French terry with a looped knit back,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/breathable-french-terry-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,breathable french terry marketplace,french terry fabric; breathable fabric; fabric sourcing,commercial_investigation,Finding breathable french terry,Checking breathable on french terry | What french terry still does not guarantee,196,38,high_overlap,/marketplace/breathable-french-terry-marketplace/,true,true,/media/fabrics/french-terry-stretch-primary.webp,catalog photograph for the material or garment family,Stretch French terry with a looped knit back,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/stretch-french-terry-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,stretch french terry marketplace,french terry fabric; stretch fabric; fabric sourcing,commercial_investigation,Finding stretch french terry,Checking stretch on french terry | What french terry still does not guarantee,199,38,high_overlap,/marketplace/stretch-french-terry-marketplace/,true,true,/media/fabrics/french-terry-stretch-primary.webp,catalog photograph for the material or garment family,Stretch French terry with a looped knit back,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/soft-french-terry-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,soft french terry marketplace,french terry fabric; soft fabric; fabric sourcing,commercial_investigation,Finding soft french terry,Checking soft on french terry | What french terry still does not guarantee,197,37,high_overlap,/marketplace/soft-french-terry-marketplace/,true,true,/media/fabrics/french-terry-stretch-primary.webp,catalog photograph for the material or garment family,Stretch French terry with a looped knit back,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/durable-french-terry-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,durable french terry marketplace,french terry fabric; durable fabric; fabric sourcing,commercial_investigation,Finding durable french terry,Checking durable on french terry | What french terry still does not guarantee,194,36,high_overlap,/marketplace/durable-french-terry-marketplace/,true,true,/media/fabrics/french-terry-stretch-primary.webp,catalog photograph for the material or garment family,Stretch French terry with a looped knit back,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/premium-french-terry-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,premium french terry marketplace,french terry fabric; premium fabric; fabric sourcing,commercial_investigation,Finding premium french terry,Checking premium on french terry | What french terry still does not guarantee,192,36,high_overlap,/marketplace/premium-french-terry-marketplace/,true,true,/media/fabrics/french-terry-stretch-primary.webp,catalog photograph for the material or garment family,Stretch French terry with a looped knit back,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/structured-french-terry-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,structured french terry marketplace,french terry fabric; structured fabric; fabric sourcing,commercial_investigation,Finding structured french terry,Checking structured on french terry | What french terry still does not guarantee,189,33,high_overlap,/marketplace/structured-french-terry-marketplace/,true,true,/media/fabrics/french-terry-stretch-primary.webp,catalog photograph for the material or garment family,Stretch French terry with a looped knit back,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/flowy-french-terry-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,flowy french terry marketplace,french terry fabric; flowy fabric; fabric sourcing,commercial_investigation,Finding flowy french terry,Checking flowy on french terry | What french terry still does not guarantee,198,33,high_overlap,/marketplace/flowy-french-terry-marketplace/,true,true,/media/fabrics/french-terry-stretch-primary.webp,catalog photograph for the material or garment family,Stretch French terry with a looped knit back,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/sheer-french-terry-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,sheer french terry marketplace,french terry fabric; sheer fabric; fabric sourcing,commercial_investigation,Finding sheer french terry,Checking sheer on french terry | What french terry still does not guarantee,192,33,high_overlap,/marketplace/sheer-french-terry-marketplace/,true,true,/media/fabrics/french-terry-stretch-primary.webp,catalog photograph for the material or garment family,Stretch French terry with a looped knit back,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/opaque-french-terry-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,opaque french terry marketplace,french terry fabric; opaque fabric; fabric sourcing,commercial_investigation,Finding opaque french terry,Checking opaque on french terry | What french terry still does not guarantee,191,35,high_overlap,/marketplace/opaque-french-terry-marketplace/,true,true,/media/fabrics/french-terry-stretch-primary.webp,catalog photograph for the material or garment family,Stretch French terry with a looped knit back,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
/marketplace/performance-french-terry-marketplace/,marketplace_topic,attributes,Help a marketplace search for one constraint.,performance french terry marketplace,french terry fabric; performance fabric; fabric sourcing,commercial_investigation,Finding performance french terry,Checking performance on french terry | What french terry still does not guarantee,188,33,high_overlap,/marketplace/performance-french-terry-marketplace/,true,true,/media/fabrics/french-terry-stretch-primary.webp,catalog photograph for the material or garment family,Stretch French terry with a looped knit back,7,7,2,Organization|Article|FAQPage|BreadcrumbList,C,RESTRUCTURE
